AAPL (APPLE INC),546.0255,-4.7445,
Dec 19 2013 @ 15:02 ET,Bid,545.97,Ask,546.09,Size,2x1,Vol,8897300,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
13 Dec 300.00 (AAPL1321L300-Y),220.40,0.0,243.50,247.20,0,313,13 Dec 300.00 (AAPL1321X300-Y),0.0,0.0,0.0,0.05,0,80,
13 Dec 305.00 (AAPL1321L305),0.0,0.0,239.15,241.85,0,0,13 Dec 305.00 (AAPL1321X305),0.30,0.0,0.0,0.05,0,10,
13 Dec 305.00 (AAPL1321L305-4),0.0,0.0,239.10,242.10,0,0,13 Dec 305.00 (AAPL1321X305-4),0.0,0.0,0.0,0.37,0,10,
13 Dec 305.00 (AAPL1321L305-8),0.0,0.0,238.60,242.10,0,0,13 Dec 305.00 (AAPL1321X305-8),0.0,0.0,0.0,0.05,0,10,
13 Dec 305.00 (AAPL1321L305-A),0.0,0.0,238.50,242.15,0,0,13 Dec 305.00 (AAPL1321X305-A),0.0,0.0,0.0,0.05,0,10,
13 Dec 305.00 (AAPL1321L305-B),0.0,0.0,238.55,242.45,0,0,13 Dec 305.00 (AAPL1321X305-B),0.0,0.0,0.0,0.05,0,10,
13 Dec 305.00 (AAPL1321L305-E),0.0,0.0,238.50,242.15,0,0,13 Dec 305.00 (AAPL1321X305-E),0.30,0.0,0.0,0.05,0,10,
13 Dec 305.00 (AAPL1321L305-I),0.0,0.0,239.10,242.15,0,0,13 Dec 305.00 (AAPL1321X305-I),0.0,0.0,0.0,0.14,0,10,
13 Dec 305.00 (AAPL1321L305-J),0.0,0.0,239.15,241.85,0,0,13 Dec 305.00 (AAPL1321X305-J),0.0,0.0,0.0,0.05,0,10,
13 Dec 305.00 (AAPL1321L305-O),0.0,0.0,238.50,242.10,0,0,13 Dec 305.00 (AAPL1321X305-O),0.0,0.0,0.0,0.36,0,10,
13 Dec 305.00 (AAPL1321L305-P),0.0,0.0,238.90,242.10,0,0,13 Dec 305.00 (AAPL1321X305-P),0.0,0.0,0.0,0.05,0,10,
13 Dec 305.00 (AAPL1321L305-S),0.0,0.0,239.10,242.10,0,0,13 Dec 305.00 (AAPL1321X305-S),0.0,0.0,0.0,0.05,0,10,
13 Dec 305.00 (AAPL1321L305-X),0.0,0.0,239.10,242.10,0,0,13 Dec 305.00 (AAPL1321X305-X),0.0,0.0,0.0,0.05,0,10,
13 Dec 305.00 (AAPL1321L305-Y),0.0,0.0,238.50,242.10,0,0,13 Dec 305.00 (AAPL1321X305-Y),0.0,0.0,0.0,0.05,0,10,
13 Dec 310.00 (AAPL1321L310),0.0,0.0,234.35,236.85,0,0,13 Dec 310.00 (AAPL1321X310),0.11,0.0,0.0,0.05,0,85,
13 Dec 310.00 (AAPL1321L310-4),0.0,0.0,233.55,237.45,0,0,13 Dec 310.00 (AAPL1321X310-4),0.0,0.0,0.0,0.45,0,85,
13 Dec 310.00 (AAPL1321L310-8),0.0,0.0,233.55,237.35,0,0,13 Dec 310.00 (AAPL1321X310-8),0.0,0.0,0.0,0.05,0,85,
13 Dec 310.00 (AAPL1321L310-A),0.0,0.0,233.40,237.25,0,0,13 Dec 310.00 (AAPL1321X310-A),0.0,0.0,0.0,0.05,0,85,
13 Dec 310.00 (AAPL1321L310-B),0.0,0.0,233.55,237.45,0,0,13 Dec 310.00 (AAPL1321X310-B),0.0,0.0,0.0,0.05,0,85,
13 Dec 310.00 (AAPL1321L310-E),0.0,0.0,233.50,237.45,0,0,13 Dec 310.00 (AAPL1321X310-E),0.0,0.0,0.0,0.05,0,85,
13 Dec 310.00 (AAPL1321L310-I),0.0,0.0,234.30,237.35,0,0,13 Dec 310.00 (AAPL1321X310-I),0.0,0.0,0.0,0.14,0,85,
13 Dec 310.00 (AAPL1321L310-J),0.0,0.0,234.35,236.85,0,0,13 Dec 310.00 (AAPL1321X310-J),0.0,0.0,0.0,0.05,0,85,
13 Dec 310.00 (AAPL1321L310-O),0.0,0.0,233.50,237.20,0,0,13 Dec 310.00 (AAPL1321X310-O),0.0,0.0,0.0,0.38,0,85,
13 Dec 310.00 (AAPL1321L310-P),0.0,0.0,233.60,237.25,0,0,13 Dec 310.00 (AAPL1321X310-P),0.25,0.0,0.0,0.05,0,85,
13 Dec 310.00 (AAPL1321L310-S),0.0,0.0,234.10,237.40,0,0,13 Dec 310.00 (AAPL1321X310-S),0.11,0.0,0.0,0.05,0,85,
13 Dec 310.00 (AAPL1321L310-X),0.0,0.0,233.55,237.05,0,0,13 Dec 310.00 (AAPL1321X310-X),0.0,0.0,0.0,0.05,0,85,
13 Dec 310.00 (AAPL1321L310-Y),0.0,0.0,233.50,237.45,0,0,13 Dec 310.00 (AAPL1321X310-Y),0.38,0.0,0.0,0.05,0,85,
13 Dec 315.00 (AAPL1321L315),0.0,0.0,229.15,232.20,0,0,13 Dec 315.00 (AAPL1321X315),0.05,0.0,0.0,0.05,0,4,
13 Dec 315.00 (AAPL1321L315-4),0.0,0.0,229.10,232.30,0,0,13 Dec 315.00 (AAPL1321X315-4),0.0,0.0,0.0,0.25,0,4,
13 Dec 315.00 (AAPL1321L315-8),0.0,0.0,228.60,232.30,0,0,13 Dec 315.00 (AAPL1321X315-8),0.0,0.0,0.0,0.05,0,4,
13 Dec 315.00 (AAPL1321L315-A),0.0,0.0,228.40,232.25,0,0,13 Dec 315.00 (AAPL1321X315-A),0.0,0.0,0.0,0.05,0,4,
13 Dec 315.00 (AAPL1321L315-B),0.0,0.0,228.55,232.45,0,0,13 Dec 315.00 (AAPL1321X315-B),0.0,0.0,0.0,0.05,0,4,
13 Dec 315.00 (AAPL1321L315-E),0.0,0.0,228.50,232.30,0,0,13 Dec 315.00 (AAPL1321X315-E),0.05,0.0,0.0,0.05,0,4,
13 Dec 315.00 (AAPL1321L315-I),0.0,0.0,229.10,232.30,0,0,13 Dec 315.00 (AAPL1321X315-I),0.0,0.0,0.0,0.44,0,4,
13 Dec 315.00 (AAPL1321L315-J),0.0,0.0,229.15,232.20,0,0,13 Dec 315.00 (AAPL1321X315-J),0.0,0.0,0.0,0.05,0,4,
13 Dec 315.00 (AAPL1321L315-O),0.0,0.0,228.50,232.25,0,0,13 Dec 315.00 (AAPL1321X315-O),0.0,0.0,0.0,0.33,0,4,
13 Dec 315.00 (AAPL1321L315-P),0.0,0.0,228.90,232.25,0,0,13 Dec 315.00 (AAPL1321X315-P),0.0,0.0,0.0,0.0,0,4,
13 Dec 315.00 (AAPL1321L315-S),0.0,0.0,229.10,232.45,0,0,13 Dec 315.00 (AAPL1321X315-S),0.0,0.0,0.0,0.05,0,4,
13 Dec 315.00 (AAPL1321L315-X),0.0,0.0,229.10,232.30,0,0,13 Dec 315.00 (AAPL1321X315-X),0.0,0.0,0.0,0.05,0,4,
13 Dec 315.00 (AAPL1321L315-Y),0.0,0.0,228.50,232.45,0,0,13 Dec 315.00 (AAPL1321X315-Y),0.0,0.0,0.0,0.05,0,4,
13 Dec 320.00 (AAPL1321L320),0.0,0.0,224.15,226.85,0,0,13 Dec 320.00 (AAPL1321X320),0.01,0.0,0.0,0.05,0,24,
13 Dec 320.00 (AAPL1321L320-4),0.0,0.0,224.10,227.10,0,0,13 Dec 320.00 (AAPL1321X320-4),0.0,0.0,0.0,0.25,0,24,
13 Dec 320.00 (AAPL1321L320-8),0.0,0.0,223.55,227.10,0,0,13 Dec 320.00 (AAPL1321X320-8),0.0,0.0,0.0,0.05,0,24,
13 Dec 320.00 (AAPL1321L320-A),0.0,0.0,223.55,227.20,0,0,13 Dec 320.00 (AAPL1321X320-A),0.25,0.0,0.0,0.05,0,24,
13 Dec 320.00 (AAPL1321L320-B),0.0,0.0,223.55,227.45,0,0,13 Dec 320.00 (AAPL1321X320-B),0.0,0.0,0.0,0.05,0,24,
13 Dec 320.00 (AAPL1321L320-E),0.0,0.0,223.50,227.20,0,0,13 Dec 320.00 (AAPL1321X320-E),0.42,0.0,0.0,0.05,0,24,
13 Dec 320.00 (AAPL1321L320-I),0.0,0.0,224.10,227.00,0,0,13 Dec 320.00 (AAPL1321X320-I),0.20,0.0,0.0,0.29,0,24,
13 Dec 320.00 (AAPL1321L320-J),0.0,0.0,224.15,226.85,0,0,13 Dec 320.00 (AAPL1321X320-J),0.0,0.0,0.0,0.05,0,24,
13 Dec 320.00 (AAPL1321L320-O),0.0,0.0,223.50,227.10,0,0,13 Dec 320.00 (AAPL1321X320-O),0.0,0.0,0.0,0.33,0,24,
13 Dec 320.00 (AAPL1321L320-P),0.0,0.0,223.55,227.10,0,0,13 Dec 320.00 (AAPL1321X320-P),0.0,0.0,0.0,0.0,0,24,
13 Dec 320.00 (AAPL1321L320-S),0.0,0.0,224.10,227.10,0,0,13 Dec 320.00 (AAPL1321X320-S),0.01,0.0,0.0,0.05,0,24,
13 Dec 320.00 (AAPL1321L320-X),0.0,0.0,223.55,227.10,0,0,13 Dec 320.00 (AAPL1321X320-X),0.0,0.0,0.0,0.05,0,24,
13 Dec 320.00 (AAPL1321L320-Y),0.0,0.0,223.50,227.10,0,0,13 Dec 320.00 (AAPL1321X320-Y),0.20,0.0,0.0,0.05,0,24,
13 Dec 325.00 (AAPL1321L325),0.0,0.0,219.15,221.85,0,0,13 Dec 325.00 (AAPL1321X325),0.01,0.0,0.0,0.01,0,112,
13 Dec 325.00 (AAPL1321L325-4),0.0,0.0,219.10,222.25,0,0,13 Dec 325.00 (AAPL1321X325-4),0.0,0.0,0.0,0.25,0,112,
13 Dec 325.00 (AAPL1321L325-8),0.0,0.0,218.70,222.15,0,0,13 Dec 325.00 (AAPL1321X325-8),0.01,0.0,0.0,0.12,0,112,
13 Dec 325.00 (AAPL1321L325-A),0.0,0.0,218.40,222.20,0,0,13 Dec 325.00 (AAPL1321X325-A),0.01,0.0,0.0,0.05,0,112,
13 Dec 325.00 (AAPL1321L325-B),0.0,0.0,218.55,222.45,0,0,13 Dec 325.00 (AAPL1321X325-B),0.0,0.0,0.0,0.05,0,112,
13 Dec 325.00 (AAPL1321L325-E),0.0,0.0,218.50,222.25,0,0,13 Dec 325.00 (AAPL1321X325-E),0.02,0.0,0.0,0.12,0,112,
13 Dec 325.00 (AAPL1321L325-I),0.0,0.0,219.10,222.25,0,0,13 Dec 325.00 (AAPL1321X325-I),0.0,0.0,0.0,0.14,0,112,
13 Dec 325.00 (AAPL1321L325-J),0.0,0.0,219.15,221.85,0,0,13 Dec 325.00 (AAPL1321X325-J),0.0,0.0,0.0,0.25,0,112,
13 Dec 325.00 (AAPL1321L325-O),0.0,0.0,218.50,222.10,0,0,13 Dec 325.00 (AAPL1321X325-O),0.02,0.0,0.0,0.38,0,112,
13 Dec 325.00 (AAPL1321L325-P),0.0,0.0,218.90,222.15,0,0,13 Dec 325.00 (AAPL1321X325-P),0.02,0.0,0.0,0.01,0,112,
13 Dec 325.00 (AAPL1321L325-S),0.0,0.0,219.10,222.45,0,0,13 Dec 325.00 (AAPL1321X325-S),0.0,0.0,0.0,0.05,0,112,
13 Dec 325.00 (AAPL1321L325-X),0.0,0.0,219.10,222.15,0,0,13 Dec 325.00 (AAPL1321X325-X),0.02,0.0,0.0,0.12,0,112,
13 Dec 325.00 (AAPL1321L325-Y),0.0,0.0,218.50,222.15,0,0,13 Dec 325.00 (AAPL1321X325-Y),0.0,0.0,0.0,0.05,0,112,
13 Dec 330.00 (AAPL1321L330),188.67,0.0,214.20,216.85,0,31,13 Dec 330.00 (AAPL1321X330),0.02,0.0,0.0,0.04,0,30,
13 Dec 330.00 (AAPL1321L330-4),0.0,0.0,214.05,217.15,0,31,13 Dec 330.00 (AAPL1321X330-4),0.0,0.0,0.0,0.04,0,30,
13 Dec 330.00 (AAPL1321L330-8),188.67,0.0,214.20,217.10,0,31,13 Dec 330.00 (AAPL1321X330-8),0.0,0.0,0.0,0.04,0,30,
13 Dec 330.00 (AAPL1321L330-A),0.0,0.0,213.55,217.25,0,31,13 Dec 330.00 (AAPL1321X330-A),0.75,0.0,0.0,0.04,0,30,
13 Dec 330.00 (AAPL1321L330-B),0.0,0.0,213.55,217.45,0,31,13 Dec 330.00 (AAPL1321X330-B),0.0,0.0,0.0,0.04,0,30,
13 Dec 330.00 (AAPL1321L330-E),0.0,0.0,214.00,217.40,0,31,13 Dec 330.00 (AAPL1321X330-E),0.02,0.0,0.0,0.04,0,30,
13 Dec 330.00 (AAPL1321L330-I),0.0,0.0,214.05,217.15,0,31,13 Dec 330.00 (AAPL1321X330-I),0.0,0.0,0.0,1.70,0,30,
13 Dec 330.00 (AAPL1321L330-J),0.0,0.0,214.10,216.85,0,31,13 Dec 330.00 (AAPL1321X330-J),0.0,0.0,0.0,0.04,0,30,
13 Dec 330.00 (AAPL1321L330-O),0.0,0.0,213.50,217.10,0,31,13 Dec 330.00 (AAPL1321X330-O),0.74,0.0,0.0,0.18,0,30,
13 Dec 330.00 (AAPL1321L330-P),0.0,0.0,213.55,217.25,0,31,13 Dec 330.00 (AAPL1321X330-P),0.05,0.0,0.0,0.04,0,30,
13 Dec 330.00 (AAPL1321L330-S),0.0,0.0,214.05,217.45,0,31,13 Dec 330.00 (AAPL1321X330-S),0.0,0.0,0.0,0.04,0,30,
13 Dec 330.00 (AAPL1321L330-X),0.0,0.0,213.55,217.10,0,31,13 Dec 330.00 (AAPL1321X330-X),0.0,0.0,0.0,0.04,0,30,
13 Dec 330.00 (AAPL1321L330-Y),0.0,0.0,213.50,217.10,0,31,13 Dec 330.00 (AAPL1321X330-Y),0.0,0.0,0.0,0.04,0,30,
13 Dec 335.00 (AAPL1321L335),0.0,0.0,209.30,212.20,0,0,13 Dec 335.00 (AAPL1321X335),0.04,0.0,0.0,0.04,0,80,
13 Dec 335.00 (AAPL1321L335-4),0.0,0.0,208.45,212.10,0,0,13 Dec 335.00 (AAPL1321X335-4),0.0,0.0,0.0,0.04,0,80,
13 Dec 335.00 (AAPL1321L335-8),0.0,0.0,208.55,212.50,0,0,13 Dec 335.00 (AAPL1321X335-8),0.20,0.0,0.0,0.04,0,80,
13 Dec 335.00 (AAPL1321L335-A),0.0,0.0,208.55,212.20,0,0,13 Dec 335.00 (AAPL1321X335-A),0.0,0.0,0.0,0.04,0,80,
13 Dec 335.00 (AAPL1321L335-B),0.0,0.0,208.55,212.45,0,0,13 Dec 335.00 (AAPL1321X335-B),0.38,0.0,0.0,0.04,0,80,
13 Dec 335.00 (AAPL1321L335-E),0.0,0.0,208.50,212.80,0,0,13 Dec 335.00 (AAPL1321X335-E),0.11,0.0,0.0,0.04,0,80,
13 Dec 335.00 (AAPL1321L335-I),0.0,0.0,208.45,212.55,0,0,13 Dec 335.00 (AAPL1321X335-I),0.0,0.0,0.0,1.70,0,80,
13 Dec 335.00 (AAPL1321L335-J),0.0,0.0,209.10,212.20,0,0,13 Dec 335.00 (AAPL1321X335-J),0.0,0.0,0.0,0.04,0,80,
13 Dec 335.00 (AAPL1321L335-O),0.0,0.0,208.50,212.25,0,0,13 Dec 335.00 (AAPL1321X335-O),1.00,0.0,0.0,0.15,0,80,
13 Dec 335.00 (AAPL1321L335-P),0.0,0.0,208.55,212.25,0,0,13 Dec 335.00 (AAPL1321X335-P),0.72,0.0,0.0,0.04,0,80,
13 Dec 335.00 (AAPL1321L335-S),0.0,0.0,208.50,211.90,0,0,13 Dec 335.00 (AAPL1321X335-S),0.04,0.0,0.0,0.04,0,80,
13 Dec 335.00 (AAPL1321L335-X),0.0,0.0,208.55,212.50,0,0,13 Dec 335.00 (AAPL1321X335-X),0.61,0.0,0.0,0.04,0,80,
13 Dec 335.00 (AAPL1321L335-Y),0.0,0.0,208.50,212.45,0,0,13 Dec 335.00 (AAPL1321X335-Y),0.0,0.0,0.0,0.04,0,80,
13 Dec 340.00 (AAPL1321L340),194.00,0.0,204.30,206.80,0,103,13 Dec 340.00 (AAPL1321X340),0.04,0.0,0.0,0.01,0,419,
13 Dec 340.00 (AAPL1321L340-4),0.0,0.0,203.50,207.15,0,103,13 Dec 340.00 (AAPL1321X340-4),0.0,0.0,0.0,0.25,0,419,
13 Dec 340.00 (AAPL1321L340-8),180.32,0.0,204.30,207.15,0,103,13 Dec 340.00 (AAPL1321X340-8),0.04,0.0,0.0,0.12,0,419,
13 Dec 340.00 (AAPL1321L340-A),194.00,0.0,203.55,207.15,0,103,13 Dec 340.00 (AAPL1321X340-A),0.04,0.0,0.0,0.07,0,419,
13 Dec 340.00 (AAPL1321L340-B),0.0,0.0,203.15,207.45,0,103,13 Dec 340.00 (AAPL1321X340-B),0.0,0.0,0.0,0.07,0,419,
13 Dec 340.00 (AAPL1321L340-E),185.87,0.0,203.50,207.15,0,103,13 Dec 340.00 (AAPL1321X340-E),0.04,0.0,0.0,0.12,0,419,
13 Dec 340.00 (AAPL1321L340-I),0.0,0.0,204.05,207.15,0,103,13 Dec 340.00 (AAPL1321X340-I),0.0,0.0,0.0,0.14,0,419,
13 Dec 340.00 (AAPL1321L340-J),0.0,0.0,203.40,206.80,0,103,13 Dec 340.00 (AAPL1321X340-J),0.04,0.0,0.0,0.25,0,419,
13 Dec 340.00 (AAPL1321L340-O),0.0,0.0,203.20,207.15,0,103,13 Dec 340.00 (AAPL1321X340-O),0.0,0.0,0.0,1.76,0,419,
13 Dec 340.00 (AAPL1321L340-P),0.0,0.0,0.0,0.0,0,103,13 Dec 340.00 (AAPL1321X340-P),0.04,0.0,0.0,0.01,0,419,
13 Dec 340.00 (AAPL1321L340-S),0.0,0.0,203.45,207.30,0,103,13 Dec 340.00 (AAPL1321X340-S),0.0,0.0,0.0,0.07,0,419,
13 Dec 340.00 (AAPL1321L340-X),0.0,0.0,203.20,207.15,0,103,13 Dec 340.00 (AAPL1321X340-X),0.04,0.0,0.0,0.12,0,419,
13 Dec 340.00 (AAPL1321L340-Y),0.0,0.0,203.15,207.45,0,103,13 Dec 340.00 (AAPL1321X340-Y),0.0,0.0,0.0,0.07,0,419,
13 Dec 345.00 (AAPL1321L345),0.0,0.0,199.10,201.80,0,0,13 Dec 345.00 (AAPL1321X345),0.01,0.0,0.0,0.01,0,814,
13 Dec 345.00 (AAPL1321L345-4),0.0,0.0,199.05,202.35,0,0,13 Dec 345.00 (AAPL1321X345-4),0.04,0.0,0.0,0.25,0,814,
13 Dec 345.00 (AAPL1321L345-8),0.0,0.0,199.10,202.35,0,0,13 Dec 345.00 (AAPL1321X345-8),0.04,0.0,0.0,0.12,0,814,
13 Dec 345.00 (AAPL1321L345-A),0.0,0.0,198.40,202.15,0,0,13 Dec 345.00 (AAPL1321X345-A),0.03,0.0,0.0,0.08,0,814,
13 Dec 345.00 (AAPL1321L345-B),0.0,0.0,198.55,202.45,0,0,13 Dec 345.00 (AAPL1321X345-B),0.03,0.0,0.0,0.08,0,814,
13 Dec 345.00 (AAPL1321L345-E),0.0,0.0,198.50,202.35,0,0,13 Dec 345.00 (AAPL1321X345-E),0.05,0.0,0.0,0.12,0,814,
13 Dec 345.00 (AAPL1321L345-I),0.0,0.0,199.05,202.25,0,0,13 Dec 345.00 (AAPL1321X345-I),0.05,0.0,0.0,0.38,0,814,
13 Dec 345.00 (AAPL1321L345-J),0.0,0.0,199.10,201.80,0,0,13 Dec 345.00 (AAPL1321X345-J),0.0,0.0,0.0,0.25,0,814,
13 Dec 345.00 (AAPL1321L345-O),0.0,0.0,198.50,202.00,0,0,13 Dec 345.00 (AAPL1321X345-O),0.01,0.0,0.0,0.15,0,814,
13 Dec 345.00 (AAPL1321L345-P),0.0,0.0,198.90,202.15,0,0,13 Dec 345.00 (AAPL1321X345-P),0.01,0.0,0.0,0.01,0,814,
13 Dec 345.00 (AAPL1321L345-S),0.0,0.0,199.10,202.05,0,0,13 Dec 345.00 (AAPL1321X345-S),0.04,0.0,0.0,0.08,0,814,
13 Dec 345.00 (AAPL1321L345-X),0.0,0.0,198.55,202.35,0,0,13 Dec 345.00 (AAPL1321X345-X),0.92,0.0,0.0,0.12,0,814,
13 Dec 345.00 (AAPL1321L345-Y),0.0,0.0,198.50,202.30,0,0,13 Dec 345.00 (AAPL1321X345-Y),0.05,0.0,0.0,0.08,0,814,
13 Dec 350.00 (AAPL1321L350),211.00,0.0,194.10,196.40,0,16,13 Dec 350.00 (AAPL1321X350),0.01,0.0,0.0,0.01,0,6130,
13 Dec 350.00 (AAPL1321L350-4),175.20,0.0,194.05,197.00,0,16,13 Dec 350.00 (AAPL1321X350-4),0.0,0.0,0.0,0.25,0,6130,
13 Dec 350.00 (AAPL1321L350-8),168.14,0.0,194.10,196.40,0,16,13 Dec 350.00 (AAPL1321X350-8),0.04,0.0,0.0,0.12,0,6130,
13 Dec 350.00 (AAPL1321L350-A),168.50,0.0,193.40,197.00,0,16,13 Dec 350.00 (AAPL1321X350-A),0.06,0.0,0.0,0.01,0,6130,
13 Dec 350.00 (AAPL1321L350-B),135.48,0.0,193.30,197.15,0,16,13 Dec 350.00 (AAPL1321X350-B),1.13,0.0,0.0,0.01,0,6130,
13 Dec 350.00 (AAPL1321L350-E),175.96,0.0,193.50,197.05,0,16,13 Dec 350.00 (AAPL1321X350-E),0.07,0.0,0.0,0.10,0,6130,
13 Dec 350.00 (AAPL1321L350-I),141.00,0.0,193.80,197.05,0,16,13 Dec 350.00 (AAPL1321X350-I),1.10,0.0,0.0,0.14,0,6130,
13 Dec 350.00 (AAPL1321L350-J),0.0,0.0,194.10,197.00,0,16,13 Dec 350.00 (AAPL1321X350-J),0.06,0.0,0.0,0.25,0,6130,
13 Dec 350.00 (AAPL1321L350-O),0.0,0.0,193.50,197.00,0,16,13 Dec 350.00 (AAPL1321X350-O),0.05,0.0,0.0,0.01,0,6130,
13 Dec 350.00 (AAPL1321L350-P),0.0,0.0,193.40,197.00,0,16,13 Dec 350.00 (AAPL1321X350-P),0.01,0.0,0.0,0.01,0,6130,
13 Dec 350.00 (AAPL1321L350-S),211.00,0.0,194.10,197.00,0,16,13 Dec 350.00 (AAPL1321X350-S),0.05,0.0,0.0,0.09,0,6130,
13 Dec 350.00 (AAPL1321L350-X),0.0,0.0,193.55,197.00,0,16,13 Dec 350.00 (AAPL1321X350-X),0.05,0.0,0.0,0.12,0,6130,
13 Dec 350.00 (AAPL1321L350-Y),0.0,0.0,193.50,197.05,0,16,13 Dec 350.00 (AAPL1321X350-Y),0.06,0.0,0.0,0.09,0,6130,
13 Dec 355.00 (AAPL1321L355),0.0,0.0,189.10,191.80,0,0,13 Dec 355.00 (AAPL1321X355),0.01,0.0,0.0,0.04,0,263,
13 Dec 355.00 (AAPL1321L355-4),0.0,0.0,189.05,192.05,0,0,13 Dec 355.00 (AAPL1321X355-4),0.0,0.0,0.0,0.25,0,263,
13 Dec 355.00 (AAPL1321L355-8),0.0,0.0,188.55,192.05,0,0,13 Dec 355.00 (AAPL1321X355-8),0.06,0.0,0.0,0.12,0,263,
13 Dec 355.00 (AAPL1321L355-A),0.0,0.0,188.55,192.05,0,0,13 Dec 355.00 (AAPL1321X355-A),0.08,0.0,0.0,0.10,0,263,
13 Dec 355.00 (AAPL1321L355-B),0.0,0.0,188.55,192.50,0,0,13 Dec 355.00 (AAPL1321X355-B),0.0,0.0,0.0,0.10,0,263,
13 Dec 355.00 (AAPL1321L355-E),0.0,0.0,188.50,192.05,0,0,13 Dec 355.00 (AAPL1321X355-E),0.08,0.0,0.0,0.12,0,263,
13 Dec 355.00 (AAPL1321L355-I),0.0,0.0,189.05,192.00,0,0,13 Dec 355.00 (AAPL1321X355-I),0.67,0.0,0.0,0.14,0,263,
13 Dec 355.00 (AAPL1321L355-J),0.0,0.0,189.10,191.80,0,0,13 Dec 355.00 (AAPL1321X355-J),0.0,0.0,0.0,0.25,0,263,
13 Dec 355.00 (AAPL1321L355-O),0.0,0.0,188.50,192.05,0,0,13 Dec 355.00 (AAPL1321X355-O),0.01,0.0,0.0,1.76,0,263,
13 Dec 355.00 (AAPL1321L355-P),0.0,0.0,188.55,192.10,0,0,13 Dec 355.00 (AAPL1321X355-P),0.01,0.0,0.0,0.04,0,263,
13 Dec 355.00 (AAPL1321L355-S),0.0,0.0,189.05,192.50,0,0,13 Dec 355.00 (AAPL1321X355-S),0.06,0.0,0.0,0.10,0,263,
13 Dec 355.00 (AAPL1321L355-X),0.0,0.0,188.55,192.05,0,0,13 Dec 355.00 (AAPL1321X355-X),0.06,0.0,0.0,0.12,0,263,
13 Dec 355.00 (AAPL1321L355-Y),0.0,0.0,188.50,192.10,0,0,13 Dec 355.00 (AAPL1321X355-Y),1.96,0.0,0.0,0.10,0,263,
13 Dec 360.00 (AAPL1321L360),166.14,0.0,184.10,186.80,0,0,13 Dec 360.00 (AAPL1321X360),0.06,0.0,0.0,0.01,0,307,
13 Dec 360.00 (AAPL1321L360-4),0.0,0.0,184.05,187.10,0,0,13 Dec 360.00 (AAPL1321X360-4),0.0,0.0,0.0,0.25,0,307,
13 Dec 360.00 (AAPL1321L360-8),165.73,0.0,183.55,187.05,0,0,13 Dec 360.00 (AAPL1321X360-8),0.08,0.0,0.0,0.01,0,307,
13 Dec 360.00 (AAPL1321L360-A),121.95,0.0,183.55,187.05,0,0,13 Dec 360.00 (AAPL1321X360-A),0.0,0.0,0.0,0.03,0,307,
13 Dec 360.00 (AAPL1321L360-B),122.35,0.0,183.55,187.50,0,0,13 Dec 360.00 (AAPL1321X360-B),0.07,0.0,0.0,0.04,0,307,
13 Dec 360.00 (AAPL1321L360-E),166.14,0.0,184.00,187.40,0,0,13 Dec 360.00 (AAPL1321X360-E),0.03,0.0,0.0,0.12,0,307,
13 Dec 360.00 (AAPL1321L360-I),0.0,0.0,184.05,187.05,0,0,13 Dec 360.00 (AAPL1321X360-I),0.07,0.0,0.0,0.38,0,307,
13 Dec 360.00 (AAPL1321L360-J),0.0,0.0,184.10,186.80,0,0,13 Dec 360.00 (AAPL1321X360-J),0.07,0.0,0.0,0.25,0,307,
13 Dec 360.00 (AAPL1321L360-O),119.60,0.0,183.50,187.05,0,0,13 Dec 360.00 (AAPL1321X360-O),0.03,0.0,0.0,1.76,0,307,
13 Dec 360.00 (AAPL1321L360-P),0.0,0.0,183.55,187.10,0,0,13 Dec 360.00 (AAPL1321X360-P),0.05,0.0,0.0,0.11,0,307,
13 Dec 360.00 (AAPL1321L360-S),0.0,0.0,184.05,187.05,0,0,13 Dec 360.00 (AAPL1321X360-S),0.07,0.0,0.0,0.14,0,307,
13 Dec 360.00 (AAPL1321L360-X),0.0,0.0,183.55,187.10,0,0,13 Dec 360.00 (AAPL1321X360-X),0.06,0.0,0.0,0.12,0,307,
13 Dec 360.00 (AAPL1321L360-Y),0.0,0.0,183.50,187.10,0,0,13 Dec 360.00 (AAPL1321X360-Y),0.07,0.0,0.0,0.04,0,307,
13 Dec 365.00 (AAPL1321L365),160.96,0.0,179.10,181.80,0,0,13 Dec 365.00 (AAPL1321X365),0.01,0.0,0.0,0.01,0,279,
13 Dec 365.00 (AAPL1321L365-4),0.0,0.0,179.05,182.15,0,0,13 Dec 365.00 (AAPL1321X365-4),1.96,0.0,0.0,0.63,0,279,
13 Dec 365.00 (AAPL1321L365-8),160.73,0.0,178.55,182.10,0,0,13 Dec 365.00 (AAPL1321X365-8),0.23,0.0,0.0,0.12,0,279,
13 Dec 365.00 (AAPL1321L365-A),0.0,0.0,178.55,182.15,0,0,13 Dec 365.00 (AAPL1321X365-A),0.11,0.0,0.0,0.03,0,279,
13 Dec 365.00 (AAPL1321L365-B),0.0,0.0,178.55,182.50,0,0,13 Dec 365.00 (AAPL1321X365-B),0.08,0.0,0.0,0.12,0,279,
13 Dec 365.00 (AAPL1321L365-E),160.96,0.0,178.50,182.15,0,0,13 Dec 365.00 (AAPL1321X365-E),0.01,0.0,0.0,0.12,0,279,
